Date,Close,,,,
26/11/2002,7.7,,,,
27/11/2002,7.865,,,,
29/11/2002,7.75,,,,
02/12/2002,7.6,,,,
03/12/2002,7.59,,,,
04/12/2002,7.495,,,,
05/12/2002,7.32,,,,
06/12/2002,7.49,,,,
09/12/2002,7.38,,,,
10/12/2002,7.655,,,,
11/12/2002,7.745,,,,
12/12/2002,7.595,,,,
13/12/2002,7.393,,,,
16/12/2002,7.42,,,,
17/12/2002,7.505,,,,
18/12/2002,7.28,,,,
19/12/2002,7.09,,,,
20/12/2002,7.075,,,,
23/12/2002,7.245,,,,
24/12/2002,7.18,,,,
26/12/2002,7.205,,,,
27/12/2002,7.04,,,,
30/12/2002,7.025,,,,
31/12/2002,7.17,,,,
02/01/2003,7.405,,,,
03/01/2003,7.46,,,,
06/01/2003,7.445,,,,
07/01/2003,7.41,,,,
08/01/2003,7.275,,,,
09/01/2003,7.345,,,,
10/01/2003,7.37,,,,
13/01/2003,7.375,,,,
14/01/2003,7.305,,,,
15/01/2003,7.22,,,,
16/01/2003,7.3,,,,
17/01/2003,7.05,,,,
21/01/2003,7,,,,
22/01/2003,6.93,,,,
23/01/2003,7.105,,,,
24/01/2003,6.895,,,,
27/01/2003,7.07,,,,
28/01/2003,7.315,,,,
29/01/2003,7.445,,,,
30/01/2003,7.155,,,,
31/01/2003,7.175,,,,
03/02/2003,7.33,,,,
04/02/2003,7.3,,,,
05/02/2003,7.225,,,,
06/02/2003,7.225,,,,
07/02/2003,7.055,,,,
10/02/2003,7.175,,,,
11/02/2003,7.175,,,,
12/02/2003,7.175,,,,
13/02/2003,7.271,,,,
14/02/2003,7.335,,,,
18/02/2003,7.635,,,,
19/02/2003,7.43,,,,
20/02/2003,7.36,,,,
21/02/2003,7.495,,,,
24/02/2003,7.375,,,,
25/02/2003,7.515,,,,
26/02/2003,7.26,,,,
27/02/2003,7.43,,,,
28/02/2003,7.505,,,,
03/03/2003,7.325,,,,
04/03/2003,7.25,,,,
05/03/2003,7.315,,,,
06/03/2003,7.28,,,,
07/03/2003,7.282,,,,
10/03/2003,7.185,,,,
11/03/2003,7.115,,,,
12/03/2003,7.125,,,,
13/03/2003,7.36,,,,
14/03/2003,7.39,,,,
17/03/2003,7.51,,,,
18/03/2003,7.5,,,,
19/03/2003,7.48,,,,
20/03/2003,7.455,,,,
21/03/2003,7.48,,,,
24/03/2003,7.195,,,,
25/03/2003,7.28,,,,
26/03/2003,7.205,,,,
27/03/2003,7.245,,,,
28/03/2003,7.28,,,,
31/03/2003,7.065,,,,
01/04/2003,7.065,,,,
02/04/2003,7.32,,,,
03/04/2003,7.23,,,,
04/04/2003,7.205,,,,
07/04/2003,7.245,,,,
08/04/2003,7.225,,,,
09/04/2003,7.095,,,,
10/04/2003,7.185,,,,
11/04/2003,6.64,,,,
14/04/2003,6.785,,,,
15/04/2003,6.695,,,,
16/04/2003,6.61,,,,
17/04/2003,6.56,,,,
21/04/2003,6.57,,,,
22/04/2003,6.755,,,,
23/04/2003,6.79,,,,
24/04/2003,6.725,,,,
25/04/2003,6.675,,,,
28/04/2003,6.925,,,,
29/04/2003,7.03,,,,
30/04/2003,7.1,,,,
01/05/2003,7.19,,,,
02/05/2003,7.225,,,,
05/05/2003,8.035,,,,
06/05/2003,8.746,,,,
07/05/2003,8.845,,,,
08/05/2003,9.015,,,,
09/05/2003,9.126,,,,
12/05/2003,9.285,,,,
13/05/2003,9.28,,,,
14/05/2003,9.28,,,,
15/05/2003,9.365,,,,
16/05/2003,9.49,,,,
19/05/2003,9.075,,,,
20/05/2003,8.895,,,,
21/05/2003,8.925,,,,
22/05/2003,9.12,,,,
23/05/2003,9.16,,,,
27/05/2003,9.435,,,,
28/05/2003,9.14,,,,
29/05/2003,9.05,,,,
30/05/2003,8.95,,,,
02/06/2003,8.725,,,,
03/06/2003,8.655,,,,
04/06/2003,8.79,,,,
05/06/2003,8.815,,,,
06/06/2003,8.57,,,,
09/06/2003,8.4,,,,
10/06/2003,8.59,,,,
11/06/2003,8.725,,,,
12/06/2003,8.87,,,,
13/06/2003,8.71,,,,
16/06/2003,9.135,,,,
17/06/2003,9.09,,,,
18/06/2003,9.56,,,,
19/06/2003,9.555,,,,
20/06/2003,9.6,,,,
23/06/2003,9.515,,,,
24/06/2003,9.38,,,,
25/06/2003,9.545,,,,
26/06/2003,9.645,,,,
27/06/2003,9.36,,,,
30/06/2003,9.525,,,,
01/07/2003,9.545,,,,
02/07/2003,9.665,,,,
03/07/2003,9.565,,,,
07/07/2003,9.95,,,,
08/07/2003,10.205,,,,
09/07/2003,9.945,,,,
10/07/2003,9.79,,,,
11/07/2003,9.925,,,,
14/07/2003,9.95,,,,
15/07/2003,9.805,,,,
16/07/2003,9.945,,,,
17/07/2003,10.46,,,,
18/07/2003,10.425,,,,
21/07/2003,10.305,,,,
22/07/2003,10.4,,,,
23/07/2003,10.405,,,,
24/07/2003,10.255,,,,
25/07/2003,10.77,,,,
28/07/2003,10.465,,,,
29/07/2003,10.405,,,,
30/07/2003,10.125,,,,
31/07/2003,10.56,,,,
01/08/2003,10.32,,,,
04/08/2003,10.625,,,,
05/08/2003,10.185,,,,
06/08/2003,9.84,,,,
07/08/2003,9.94,,,,
08/08/2003,9.82,,,,
11/08/2003,9.83,,,,
12/08/2003,9.84,,,,
13/08/2003,10.09,,,,
14/08/2003,9.975,,,,
15/08/2003,9.855,,,,
18/08/2003,10.19,,,,
19/08/2003,10.12,,,,
20/08/2003,10.505,,,,
21/08/2003,10.82,,,,
22/08/2003,10.43,,,,
25/08/2003,10.43,,,,
26/08/2003,10.515,,,,
27/08/2003,10.725,,,,
28/08/2003,11.105,,,,
29/08/2003,11.32,,,,
02/09/2003,11.425,,,,
03/09/2003,11.495,,,,
04/09/2003,11.415,,,,
05/09/2003,11.225,,,,
08/09/2003,11.355,,,,
09/09/2003,11.18,,,,
10/09/2003,11.13,,,,
11/09/2003,11.27,,,,
12/09/2003,11.54,,,,
15/09/2003,11.125,,,,
16/09/2003,11.14,,,,
17/09/2003,11.075,,,,
18/09/2003,11.465,,,,
19/09/2003,11.33,,,,
22/09/2003,11.06,,,,
23/09/2003,11.215,,,,
24/09/2003,10.63,,,,
25/09/2003,10.15,,,,
26/09/2003,10.325,,,,
29/09/2003,10.69,,,,
30/09/2003,10.31,,,,
01/10/2003,10.395,,,,
02/10/2003,10.285,,,,
03/10/2003,10.885,,,,
06/10/2003,11.145,,,,
07/10/2003,11.61,,,,
08/10/2003,11.51,,,,
09/10/2003,11.725,,,,
10/10/2003,11.86,,,,
13/10/2003,12.17,,,,
14/10/2003,12.3,,,,
15/10/2003,12.425,,,,
16/10/2003,11.595,,,,
17/10/2003,11.365,,,,
20/10/2003,11.615,,,,
21/10/2003,11.59,,,,
22/10/2003,11.425,,,,
23/10/2003,11.435,,,,
24/10/2003,11.3,,,,
27/10/2003,11.325,,,,
28/10/2003,11.775,,,,
29/10/2003,11.845,,,,
30/10/2003,11.525,,,,
31/10/2003,11.415,,,,
03/11/2003,11.625,,,,
04/11/2003,11.455,,,,
05/11/2003,11.505,,,,
06/11/2003,11.56,,,,
07/11/2003,11.225,,,,
10/11/2003,10.96,,,,
11/11/2003,10.77,,,,
12/11/2003,11.21,,,,
13/11/2003,11.22,,,,
14/11/2003,10.73,,,,
17/11/2003,10.585,,,,
18/11/2003,10.175,,,,
19/11/2003,10.17,,,,
20/11/2003,10.155,,,,
21/11/2003,10.15,,,,
24/11/2003,10.58,,,,
25/11/2003,10.35,,,,
26/11/2003,10.34,,,,
28/11/2003,10.455,,,,
01/12/2003,10.905,,,,
02/12/2003,10.755,,,,
03/12/2003,10.515,,,,
04/12/2003,10.575,,,,
05/12/2003,10.445,,,,
08/12/2003,10.525,,,,
09/12/2003,10.245,,,,
10/12/2003,10.195,,,,
11/12/2003,10.59,,,,
12/12/2003,10.45,,,,
15/12/2003,10.035,,,,
16/12/2003,10.055,,,,
17/12/2003,9.985,,,,
18/12/2003,10.045,,,,
19/12/2003,9.84,,,,
22/12/2003,9.925,,,,
23/12/2003,9.85,,,,
24/12/2003,10.205,,,,
26/12/2003,10.39,,,,
29/12/2003,10.575,,,,
30/12/2003,10.625,,,,
31/12/2003,10.685,,,,
02/01/2004,10.59,,,,
05/01/2004,11.085,,,,
06/01/2004,11.05,,,,
07/01/2004,11.295,,,,
08/01/2004,11.705,,,,
09/01/2004,11.48,,,,
12/01/2004,11.865,,,,
13/01/2004,12.02,,,,
14/01/2004,12.11,,,,
15/01/2004,11.415,,,,
16/01/2004,11.325,,,,
20/01/2004,11.38,,,,
21/01/2004,11.35,,,,
22/01/2004,11.09,,,,
23/01/2004,11.285,,,,
26/01/2004,11.52,,,,
27/01/2004,11.495,,,,
28/01/2004,11.235,,,,
29/01/2004,11.35,,,,
30/01/2004,11.28,,,,
02/02/2004,11.06,,,,
03/02/2004,11.15,,,,
04/02/2004,10.89,,,,
05/02/2004,11.22,,,,
06/02/2004,11.37,,,,
09/02/2004,11.335,,,,
10/02/2004,11.5,,,,
11/02/2004,11.92,,,,
12/02/2004,11.865,,,,
13/02/2004,11.495,,,,
17/02/2004,11.585,,,,
18/02/2004,11.63,,,,
19/02/2004,11.22,,,,
20/02/2004,11.175,,,,
23/02/2004,11.075,,,,
24/02/2004,11.16,,,,
25/02/2004,11.415,,,,
26/02/2004,11.52,,,,
27/02/2004,11.97,,,,
01/03/2004,12.05,,,,
02/03/2004,11.915,,,,
03/03/2004,11.945,,,,
04/03/2004,12.58,,,,
05/03/2004,13.41,,,,
08/03/2004,13,,,,
09/03/2004,13.525,,,,
10/03/2004,13.845,,,,
11/03/2004,13.62,,,,
12/03/2004,13.785,,,,
15/03/2004,13.24,,,,
16/03/2004,12.91,,,,
17/03/2004,13.095,,,,
18/03/2004,12.84,,,,
19/03/2004,12.935,,,,
22/03/2004,12.885,,,,
23/03/2004,12.65,,,,
24/03/2004,12.73,,,,
25/03/2004,13.4,,,,
26/03/2004,13.525,,,,
29/03/2004,13.955,,,,
30/03/2004,13.955,,,,
31/03/2004,13.525,,,,
01/04/2004,13.55,,,,
02/04/2004,13.75,,,,
05/04/2004,14.17,,,,
06/04/2004,13.915,,,,
07/04/2004,13.65,,,,
08/04/2004,13.765,,,,
12/04/2004,14.015,,,,
13/04/2004,13.47,,,,
14/04/2004,13.32,,,,
15/04/2004,14.645,,,,
16/04/2004,14.59,,,,
19/04/2004,14.175,,,,
20/04/2004,13.835,,,,
21/04/2004,13.815,,,,
22/04/2004,13.91,,,,
23/04/2004,13.85,,,,
26/04/2004,13.57,,,,
27/04/2004,13.455,,,,
28/04/2004,13.25,,,,
29/04/2004,13.42,,,,
30/04/2004,12.88,,,,
03/05/2004,12.985,,,,
04/05/2004,13.08,,,,
05/05/2004,13.32,,,,
06/05/2004,13.29,,,,
07/05/2004,13.35,,,,
10/05/2004,13.06,,,,
11/05/2004,13.54,,,,
12/05/2004,13.645,,,,
13/05/2004,13.595,,,,
14/05/2004,13.5,,,,
17/05/2004,13.32,,,,
18/05/2004,13.53,,,,
19/05/2004,13.24,,,,
20/05/2004,13.35,,,,
21/05/2004,13.555,,,,
24/05/2004,13.685,,,,
25/05/2004,14.205,,,,
26/05/2004,14.255,,,,
27/05/2004,14.075,,,,
28/05/2004,14.045,,,,
01/06/2004,14.02,,,,
02/06/2004,14.465,,,,
03/06/2004,14.245,,,,
04/06/2004,14.41,,,,
07/06/2004,14.9,,,,
08/06/2004,15.15,,,,
09/06/2004,15.125,,,,
10/06/2004,15.35,,,,
14/06/2004,15.03,,,,
15/06/2004,15.34,,,,
16/06/2004,16.365,,,,
17/06/2004,16.405,,,,
18/06/2004,16.46,,,,
21/06/2004,16.105,,,,
22/06/2004,16.5,,,,
23/06/2004,16.825,,,,
24/06/2004,16.58,,,,
25/06/2004,16.73,,,,
28/06/2004,16.24,,,,
29/06/2004,16.245,,,,
30/06/2004,16.27,,,,
01/07/2004,16.145,,,,
02/07/2004,15.54,,,,
06/07/2004,15.475,,,,
07/07/2004,15.14,,,,
08/07/2004,15.025,,,,
09/07/2004,15.03,,,,
12/07/2004,14.575,,,,
13/07/2004,14.59,,,,
14/07/2004,14.795,,,,
15/07/2004,16.43,,,,
16/07/2004,16.095,,,,
19/07/2004,15.97,,,,
20/07/2004,16.1,,,,
21/07/2004,15.82,,,,
22/07/2004,15.82,,,,
23/07/2004,15.33,,,,
26/07/2004,15.635,,,,
27/07/2004,16.22,,,,
28/07/2004,16.115,,,,
29/07/2004,16.325,,,,
30/07/2004,16.18,,,,
02/08/2004,15.79,,,,
03/08/2004,15.66,,,,
04/08/2004,15.885,,,,
05/08/2004,15.69,,,,
06/08/2004,14.885,,,,
09/08/2004,15.135,,,,
10/08/2004,15.73,,,,
11/08/2004,15.5,,,,
12/08/2004,15.21,,,,
13/08/2004,15.415,,,,
16/08/2004,15.39,,,,
17/08/2004,15.44,,,,
18/08/2004,15.89,,,,
19/08/2004,15.345,,,,
20/08/2004,15.395,,,,
23/08/2004,15.535,,,,
24/08/2004,15.96,,,,
25/08/2004,16.525,,,,
26/08/2004,17.33,,,,
27/08/2004,17.175,,,,
30/08/2004,17.055,,,,
31/08/2004,17.215,,,,
01/09/2004,17.92,,,,
02/09/2004,17.865,,,,
03/09/2004,17.615,,,,
07/09/2004,17.91,,,,
08/09/2004,18.16,,,,
09/09/2004,17.85,,,,
10/09/2004,17.93,,,,
13/09/2004,17.785,,,,
14/09/2004,17.745,,,,
15/09/2004,17.575,,,,
16/09/2004,18.14,,,,
17/09/2004,18.575,,,,
20/09/2004,18.86,,,,
21/09/2004,19.205,,,,
22/09/2004,18.46,,,,
23/09/2004,18.635,,,,
24/09/2004,18.63,,,,
27/09/2004,18.765,,,,
28/09/2004,18.98,,,,
29/09/2004,19.325,,,,
30/09/2004,19.36,,,,
01/10/2004,19.335,,,,
04/10/2004,19.38,,,,
05/10/2004,19.815,,,,
06/10/2004,20.315,,,,
07/10/2004,19.795,,,,
08/10/2004,19.525,,,,
11/10/2004,19.31,,,,
12/10/2004,19.18,,,,
13/10/2004,19.805,,,,
14/10/2004,22.485,,,,
15/10/2004,22.785,,,,
18/10/2004,23.835,,,,
19/10/2004,23.7,,,,
20/10/2004,23.735,,,,
21/10/2004,23.975,,,,
22/10/2004,23.725,,,,
25/10/2004,23.755,,,,
26/10/2004,23.98,,,,
27/10/2004,25.16,,,,
28/10/2004,26.085,,,,
29/10/2004,26.255,,,,
01/11/2004,26.165,,,,
02/11/2004,26.75,,,,
03/11/2004,27.66,,,,
04/11/2004,27.225,,,,
05/11/2004,27.35,,,,
08/11/2004,27.155,,,,
09/11/2004,27.035,,,,
10/11/2004,27.375,,,,
11/11/2004,27.685,,,,
12/11/2004,27.75,,,,
15/11/2004,27.59,,,,
16/11/2004,27.46,,,,
17/11/2004,27.45,,,,
18/11/2004,27.7,,,,
19/11/2004,27.55,,,,
22/11/2004,30.675,,,,
23/11/2004,30.64,,,,
24/11/2004,32,,,,
26/11/2004,32.275,,,,
29/11/2004,34.22,,,,
30/11/2004,33.65,,,,
01/12/2004,33.89,,,,
02/12/2004,32.6,,,,
03/12/2004,31.355,,,,
06/12/2004,32.92,,,,
07/12/2004,31.44,,,,
08/12/2004,31.645,,,,
09/12/2004,31.975,,,,
10/12/2004,32.555,,,,
13/12/2004,32.435,,,,
14/12/2004,32.645,,,,
15/12/2004,32.64,,,,
16/12/2004,33.305,,,,
17/12/2004,32.495,,,,
20/12/2004,31.35,,,,
21/12/2004,31.85,,,,
22/12/2004,31.88,,,,
23/12/2004,32,,,,
27/12/2004,31.585,,,,
28/12/2004,32.11,,,,
29/12/2004,32.215,,,,
30/12/2004,32.41,,,,
31/12/2004,32.2,,,,
03/01/2005,31.66,,,,
04/01/2005,31.97,,,,
05/01/2005,32.255,,,,
06/01/2005,32.29,,,,
07/01/2005,34.62,,,,
10/01/2005,34.465,,,,
11/01/2005,32.265,,,,
12/01/2005,32.755,,,,
13/01/2005,34.915,,,,
14/01/2005,35.1,,,,
18/01/2005,35.33,,,,
19/01/2005,34.95,,,,
20/01/2005,35.22,,,,
21/01/2005,35.265,,,,
24/01/2005,35.445,,,,
25/01/2005,36.03,,,,
26/01/2005,36.12,,,,
27/01/2005,36.295,,,,
28/01/2005,36.985,,,,
31/01/2005,38.44,,,,
01/02/2005,38.765,,,,
02/02/2005,39.8,,,,
03/02/2005,38.9,,,,
04/02/2005,39.41,,,,
07/02/2005,39.46,,,,
08/02/2005,40.445,,,,
09/02/2005,39.4,,,,
10/02/2005,39.225,,,,
11/02/2005,40.63,,,,
14/02/2005,42.32,,,,
15/02/2005,44.185,,,,
16/02/2005,45.06,,,,
17/02/2005,43.905,,,,
18/02/2005,43.37,,,,
22/02/2005,42.69,,,,
23/02/2005,44.11,,,,
24/02/2005,44.45,,,,
25/02/2005,44.485,,,,
28/02/2005,44.78,,,,
01/03/2005,44.43,,,,
02/03/2005,44.13,,,,
03/03/2005,41.8,,,,
04/03/2005,42.8,,,,
07/03/2005,42.7,,,,
08/03/2005,40.5,,,,
09/03/2005,39.37,,,,
10/03/2005,39.89,,,,
11/03/2005,40.29,,,,
14/03/2005,40.34,,,,
15/03/2005,40.98,,,,
16/03/2005,41.17,,,,
17/03/2005,42.3,,,,
18/03/2005,42.93,,,,
21/03/2005,43.702,,,,
22/03/2005,42.81,,,,
23/03/2005,42.52,,,,
24/03/2005,42.55,,,,
28/03/2005,42.55,,,,
29/03/2005,41.75,,,,
30/03/2005,42.71,,,,
31/03/2005,41.68,,,,
01/04/2005,40.9,,,,
04/04/2005,41.08,,,,
05/04/2005,41.88,,,,
06/04/2005,42.32,,,,
07/04/2005,43.55,,,,
08/04/2005,43.75,,,,
11/04/2005,41.925,,,,
12/04/2005,42.7,,,,
13/04/2005,41,,,,
14/04/2005,37.28,,,,
15/04/2005,35.32,,,,
18/04/2005,35.62,,,,
19/04/2005,37.07,,,,
20/04/2005,35.56,,,,
21/04/2005,37.19,,,,
22/04/2005,35.49,,,,
25/04/2005,37,,,,
26/04/2005,36.19,,,,
27/04/2005,35.92,,,,
28/04/2005,35.54,,,,
29/04/2005,36.04,,,,
02/05/2005,36.42,,,,
03/05/2005,36.28,,,,
04/05/2005,37.15,,,,
05/05/2005,36.69,,,,
06/05/2005,37.25,,,,
09/05/2005,36.97,,,,
10/05/2005,36.38,,,,
11/05/2005,35.6,,,,
12/05/2005,34.16,,,,
13/05/2005,34.76,,,,
16/05/2005,35.53,,,,
17/05/2005,35.36,,,,
18/05/2005,35.83,,,,
19/05/2005,37.54,,,,
20/05/2005,37.56,,,,
23/05/2005,39.72,,,,
24/05/2005,39.7,,,,
25/05/2005,39.78,,,,
26/05/2005,40.74,,,,
27/05/2005,40.52,,,,
31/05/2005,39.71,,,,
01/06/2005,40.29,,,,
02/06/2005,40.05,,,,
03/06/2005,38.24,,,,
06/06/2005,37.89,,,,
07/06/2005,36.55,,,,
08/06/2005,36.93,,,,
09/06/2005,37.66,,,,
10/06/2005,35.8,,,,
13/06/2005,35.89,,,,
14/06/2005,35.98,,,,
15/06/2005,37.12,,,,
16/06/2005,37.97,,,,
17/06/2005,38.32,,,,
20/06/2005,37.61,,,,
21/06/2005,37.86,,,,
22/06/2005,38.55,,,,
23/06/2005,38.86,,,,
24/06/2005,37.8,,,,
27/06/2005,37.1,,,,
28/06/2005,37.29,,,,
29/06/2005,36.37,,,,
30/06/2005,36.8,,,,
01/07/2005,36.51,,,,
05/07/2005,37.97,,,,
06/07/2005,37.39,,,,
07/07/2005,37.66,,,,
08/07/2005,38.25,,,,
11/07/2005,38.1,,,,
12/07/2005,38.25,,,,
13/07/2005,38.41,,,,
14/07/2005,40.75,,,,
15/07/2005,41.56,,,,
18/07/2005,41.48,,,,
19/07/2005,43.21,,,,
20/07/2005,43.64,,,,
21/07/2005,43.3,,,,
22/07/2005,43.96,,,,
25/07/2005,43.82,,,,
26/07/2005,43.58,,,,
27/07/2005,43.99,,,,
28/07/2005,43.74,,,,
29/07/2005,42.66,,,,
01/08/2005,42.71,,,,
02/08/2005,43.189,,,,
03/08/2005,43.21,,,,
04/08/2005,42.66,,,,
05/08/2005,43,,,,
08/08/2005,42.71,,,,
09/08/2005,43.82,,,,
10/08/2005,43.42,,,,
11/08/2005,43.98,,,,
12/08/2005,46.11,,,,
15/08/2005,47.68,,,,
16/08/2005,46.25,,,,
17/08/2005,47.17,,,,
18/08/2005,46.28,,,,
19/08/2005,45.83,,,,
22/08/2005,45.86,,,,
23/08/2005,45.72,,,,
24/08/2005,45.78,,,,
25/08/2005,46.03,,,,
26/08/2005,45.75,,,,
29/08/2005,45.84,,,,
30/08/2005,46.6,,,,
31/08/2005,46.92,,,,
01/09/2005,46.26,,,,
02/09/2005,46.21,,,,
06/09/2005,48.8,,,,
07/09/2005,48.64,,,,
08/09/2005,49.75,,,,
09/09/2005,51.28,,,,
12/09/2005,51.4,,,,
13/09/2005,50.82,,,,
14/09/2005,49.61,,,,
15/09/2005,49.92,,,,
16/09/2005,51.2,,,,
19/09/2005,52.66,,,,
20/09/2005,53.23,,,,
21/09/2005,52.1,,,,
22/09/2005,51.91,,,,
23/09/2005,53.21,,,,
26/09/2005,53.83,,,,
27/09/2005,53.43,,,,
28/09/2005,51.09,,,,
29/09/2005,52.31,,,,
30/09/2005,53.65,,,,
03/10/2005,54.43,,,,
04/10/2005,53.69,,,,
05/10/2005,52.76,,,,
06/10/2005,51.69,,,,
07/10/2005,51.3,,,,
10/10/2005,50.34,,,,
11/10/2005,51.6,,,,
12/10/2005,49.25,,,,
13/10/2005,53.73,,,,
14/10/2005,53.98,,,,
17/10/2005,53.44,,,,
18/10/2005,52.23,,,,
19/10/2005,54.87,,,,
20/10/2005,56.08,,,,
21/10/2005,55.63,,,,
24/10/2005,56.69,,,,
25/10/2005,56.08,,,,
26/10/2005,57.04,,,,
27/10/2005,55.41,,,,
28/10/2005,54.38,,,,
31/10/2005,57.58,,,,
01/11/2005,57.5,,,,
02/11/2005,59.95,,,,
03/11/2005,61.85,,,,
04/11/2005,61.11,,,,
07/11/2005,60.27,,,,
08/11/2005,59.87,,,,
09/11/2005,60.17,,,,
10/11/2005,61.18,,,,
11/11/2005,61.57,,,,
14/11/2005,61.45,,,,
15/11/2005,62.27,,,,
16/11/2005,64.97,,,,
17/11/2005,64.54,,,,
18/11/2005,64.7,,,,
21/11/2005,64.9,,,,
22/11/2005,66.76,,,,
23/11/2005,67.11,,,,
25/11/2005,69.34,,,,
28/11/2005,69.715,,,,
29/11/2005,68.12,,,,
30/11/2005,67.81,,,,
01/12/2005,71.71,,,,
02/12/2005,72.63,,,,
05/12/2005,71.8,,,,
06/12/2005,74.04,,,,
07/12/2005,73.95,,,,
08/12/2005,74.09,,,,
09/12/2005,74.35,,,,
12/12/2005,74.91,,,,
13/12/2005,74.98,,,,
14/12/2005,72.03,,,,
15/12/2005,72.14,,,,
16/12/2005,71.1,,,,
19/12/2005,71.39,,,,
20/12/2005,72.14,,,,
21/12/2005,73.49,,,,
22/12/2005,74.05,,,,
23/12/2005,73.35,,,,
27/12/2005,74.22,,,,
28/12/2005,73.6,,,,
29/12/2005,71.44,,,,
30/12/2005,71.72,,,,
03/01/2006,74.71,,,,
04/01/2006,74.98,,,,
05/01/2006,74.38,,,,
06/01/2006,76.31,,,,
09/01/2006,76.03,,,,
10/01/2006,80.89,,,,
11/01/2006,83.92,,,,
12/01/2006,84.34,,,,
13/01/2006,85.61,,,,
17/01/2006,84.75,,,,
18/01/2006,82.47,,,,
19/01/2006,79.07,,,,
20/01/2006,76.09,,,,
23/01/2006,77.61,,,,
24/01/2006,75.92,,,,
25/01/2006,74.18,,,,
26/01/2006,72.3,,,,
27/01/2006,71.99,,,,
30/01/2006,75.2,,,,
31/01/2006,75.5,,,,
01/02/2006,75.4,,,,
02/02/2006,72.08,,,,
03/02/2006,71.85,,,,
06/02/2006,67.3,,,,
07/02/2006,67.59,,,,
08/02/2006,68.76,,,,
09/02/2006,64.92,,,,
10/02/2006,67.35,,,,
13/02/2006,64.71,,,,
14/02/2006,67.65,,,,
15/02/2006,69.23,,,,
16/02/2006,70.54,,,,
17/02/2006,70.29,,,,
21/02/2006,69.08,,,,
22/02/2006,71.31,,,,
23/02/2006,71.73,,,,
24/02/2006,71.45,,,,
27/02/2006,70.94,,,,
28/02/2006,68.48,,,,
01/03/2006,69.1,,,,
02/03/2006,69.61,,,,
03/03/2006,67.71,,,,
06/03/2006,65.47,,,,
07/03/2006,66.34,,,,
08/03/2006,65.67,,,,
09/03/2006,63.92,,,,
10/03/2006,63.19,,,,
13/03/2006,65.64,,,,
14/03/2006,67.32,,,,
15/03/2006,66.26,,,,
16/03/2006,64.31,,,,
17/03/2006,64.62,,,,
20/03/2006,64,,,,
21/03/2006,61.8,,,,
22/03/2006,61.66,,,,
23/03/2006,60.14,,,,
24/03/2006,59.94,,,,
27/03/2006,59.53,,,,
28/03/2006,58.66,,,,
29/03/2006,62.29,,,,
30/03/2006,62.75,,,,
31/03/2006,62.82,,,,
03/04/2006,62.65,,,,
04/04/2006,61.17,,,,
05/04/2006,67.19,,,,
06/04/2006,71.2,,,,
07/04/2006,69.77,,,,
10/04/2006,68.63,,,,
11/04/2006,68.08,,,,
12/04/2006,66.74,,,,
13/04/2006,66.47,,,,
17/04/2006,64.81,,,,
18/04/2006,66.22,,,,
19/04/2006,65.62,,,,
20/04/2006,67.63,,,,
21/04/2006,66.98,,,,
24/04/2006,65.79,,,,
25/04/2006,66.12,,,,
26/04/2006,68.14,,,,
27/04/2006,69.28,,,,
28/04/2006,70.45,,,,
01/05/2006,69.68,,,,
02/05/2006,71.61,,,,
03/05/2006,71.14,,,,
04/05/2006,71.112,,,,
05/05/2006,71.85,,,,
08/05/2006,71.85,,,,
09/05/2006,71.03,,,,
10/05/2006,70.6,,,,
11/05/2006,68.16,,,,
12/05/2006,67.7,,,,
15/05/2006,67.82,,,,
16/05/2006,64.98,,,,
17/05/2006,65.22,,,,
18/05/2006,63.13,,,,
19/05/2006,64.49,,,,
22/05/2006,63.37,,,,
23/05/2006,63.01,,,,
24/05/2006,63.294,,,,
25/05/2006,64.33,,,,
26/05/2006,63.54,,,,
30/05/2006,61.23,,,,
31/05/2006,59.56,,,,
01/06/2006,62.09,,,,
02/06/2006,61.65,,,,
05/06/2006,60.025,,,,
06/06/2006,59.68,,,,
07/06/2006,58.51,,,,
08/06/2006,60.78,,,,
09/06/2006,59.23,,,,
12/06/2006,56.97,,,,
13/06/2006,58.28,,,,
14/06/2006,57.6,,,,
15/06/2006,59.39,,,,
16/06/2006,57.56,,,,
19/06/2006,57.23,,,,
20/06/2006,57.46,,,,
21/06/2006,57.83,,,,
22/06/2006,59.63,,,,
23/06/2006,58.75,,,,
26/06/2006,58.94,,,,
27/06/2006,57.43,,,,
28/06/2006,56.04,,,,
29/06/2006,59,,,,
30/06/2006,57.28,,,,
03/07/2006,57.95,,,,
05/07/2006,57,,,,
06/07/2006,55.78,,,,
07/07/2006,55.43,,,,
10/07/2006,54.96,,,,
11/07/2006,55.63,,,,
12/07/2006,52.97,,,,
13/07/2006,52.24,,,,
14/07/2006,50.54,,,,
17/07/2006,52.28,,,,
18/07/2006,52.99,,,,
19/07/2006,54.11,,,,
20/07/2006,60.53,,,,
21/07/2006,60.76,,,,
24/07/2006,61.49,,,,
25/07/2006,61.93,,,,
26/07/2006,63.88,,,,
27/07/2006,63.4,,,,
28/07/2006,65.59,,,,
31/07/2006,67.89,,,,
01/08/2006,67.24,,,,
02/08/2006,68.05,,,,
03/08/2006,69.64,,,,
04/08/2006,68.35,,,,
07/08/2006,67.21,,,,
08/08/2006,64.78,,,,
09/08/2006,63.58,,,,
10/08/2006,64.05,,,,
11/08/2006,63.66,,,,
